OBJECTID,St_label,StreetName,Labelside
19080,West Broadway,Duane St,L
19085,West Broadway,Thomas St,L
19086,West Broadway,Thomas St,L
19088,West Broadway,Worth St,L
19089,West Broadway,Thomas St,L
19090,West Broadway,Thomas St,R
19092,West Broadway,,
19093,West Broadway,Worth St,
19095,West Broadway,Leonard St,L
19098,West Broadway,Leonard St,R
19103,West Broadway,Franklin St,L
19104,West Broadway,White St,R
19107,West Broadway,White St,R
19111,West Broadway,N Moore St,L
19116,West Broadway,Beach St,L
19117,West Broadway,Walker St,R
19137,West Broadway,Grand St,R
19138,West Broadway,Grand St,L
19153,Broome Street,Watts St,L
19154,Broome Street,W Broadway,R
19159,West Broadway,,L
19163,West Broadway,Franklin St,R
19172,Grand Street,Wooster St,L
19186,Wooster Street,Broome St,L
19187,Wooster Street,Broome St,
19196,Thirteenth Street,Washington St,L
19303,Eleventh Avenue,W 42nd St,L
19305,Tenth Avenue,W 35th St,R
19307,Sixth Avenue,Walker St,R
19311,Orchard Street,Hester St,L
19323,Research,Madison Ave,R
19324,Madison Avenue,E 52nd St,L
19325,St Nicholas Avenue,W 124th St,L
19326,St Nicholas Avenue,W 124th St,R
19335,Manhattan Avenue,W 123rd St,L
19337,St Nicholas Avenue,W 124th St,L
19341,St Nicholas Avenue,W 123rd St,R
19344,St Nicholas Avenue,W 124th St,R
19345,St Nicholas Avenue,W 124th St,R
19353,St Nicholas Avenue,W 126th St,R
19354,Tenth Avenue,W 21st St,L
19356,Tenth Avenue,W 20th St,L
19360,Seventh Avenue,W 47th St,R
19374,23rd Street,,R
19375,23rd Street,,R
19376,23rd Street,,R
19390,23rd Street,,L
19405,181st Street,Wadsworth Ave,R
19490,Broadway,W 148th St,R
19491,Broadway,W 148th St,R
19492,Broadway,W 148th St,R
19499,Broadway,W 147th St,R
19500,Broadway,W 147th St,
19502,Broadway,W 146th St,R
19503,Broadway,W 146th St,R
19508,Broadway,W 145th St,R
19509,Broadway,W 145th St,R
19510,Broadway,W 145th St,R
19515,Broadway,W 144th St,R
19516,Broadway,W 144th St,R
19517,Broadway,W 139th St,R
19518,Broadway,W 139th St,R
19519,Broadway,W 139th St,R
19521,Broadway,W 138th St,R
19523,Broadway,Hamilton Pl,R
19524,Broadway,Hamilton Pl,R
19525,Broadway,Hamilton Pl,R
19526,Broadway,Hamilton Pl,R
19527,Broadway,Hamilton Pl,R
19528,Broadway,Hamilton Pl,R
19529,Broadway,Hamilton Pl,R
19530,Broadway,W 136th St,R
19531,Broadway,W 148th St,L
19532,Broadway,W 148th St,L
19533,Broadway,W 148th St,L
19540,Broadway,W 147th St,
19541,Broadway,W 147th St,L
19542,Broadway,W 147th St,L
19543,Broadway,W 146th St,L
19558,Broadway,W 144th St,L
19559,Broadway,W 144th St,L
19562,Broadway,W 139th St,L
19563,Broadway,W 139th St,L
19571,Broadway,W 138th St,L
19577,Broadway,W 137th St,L
19578,Broadway,W 137th St,L
19584,Broadway,W 136th St,L
19585,Broadway,W 136th St,L
19588,Broadway,W 147th St,R
19589,Broadway,W 147th St,R
19592,Broadway,W 147th St,L
19600,Broadway,W 146th St,L
19601,Broadway,W 146th St,L
19603,Broadway,W 137th St,L
19611,Delancey Street,Ludlow St,L
19612,Delancey Street,Ludlow St,L
19619,Delancey Street,Orchard St,L
19623,Delancey Street,Clinton St,R
19632,Delancey Street,Suffolk St,R
19639,Delancey Street,Norfolk St,R
19645,Delancey Street,Essex St,R
19651,Delancey Street,Ludlow St,R
19652,Delancey Street,Ludlow St,R
19659,Delancey Street,Orchard St,R
19660,Delancey Street,Orchard St,R
19663,Delancey Street,Orchard St,R
19665,Dyckman Street,Nagle Ave,L
19691,Dyckman Street,Sherman Ave,L
19692,Dyckman Street,Sherman Ave,L
19727,Dyckman Street,Nagle Ave,R
19745,Dyckman Street,Post Ave,R
19746,Dyckman Street,Post Ave,R
19747,Dyckman Street,Post Ave,R
19751,Dyckman Street,Sherman Ave,R
19752,Dyckman Street,Sherman Ave,R
19759,Dyckman Street,Vermilyea Ave,R
19774,Dyckman Street,Vermilyea Ave,R
19776,116th Street,Park Ave,R
19782,116th Street,Lexington Ave,R
19815,Second Avenue,E 116th St,L
19816,116th Street,Park Ave,L
19817,116th Street,Park Ave,L
19837,116th Street,Lexington Ave,L
19838,116th Street,Lexington Ave,L
19839,116th Street,Lexington Ave,L
19891,St Nicholas Avenue,W 182nd St,R
19892,St Nicholas Avenue,W 182nd St,R
19896,St Nicholas Avenue,W 181st St,R
19897,St Nicholas Avenue,W 181st St,R
19898,St Nicholas Avenue,W 181st St,R
19899,St Nicholas Avenue,W 181st St,R
19905,St Nicholas Avenue,W 180th St,R
19906,St Nicholas Avenue,W 180th St,R
19907,St Nicholas Avenue,W 180th St,R
19912,St Nicholas Avenue,W 179th St,R
19913,St Nicholas Avenue,W 179th St,R
19915,St Nicholas Avenue,W 183rd St,L
19916,St Nicholas Avenue,W 183rd St,
19921,St Nicholas Avenue,W 182nd St,L
19922,St Nicholas Avenue,W 182nd St,L
19926,St Nicholas Avenue,W 181st St,L
19929,St Nicholas Avenue,W 180th St,L
19930,St Nicholas Avenue,W 180th St,L
19931,St Nicholas Avenue,W 180th St,L
19932,St Nicholas Avenue,W 180th St,L
19933,St Nicholas Avenue,W 180th St,L
19934,St Nicholas Avenue,W 180th St,L
19935,St Nicholas Avenue,W 180th St,L
19940,St Nicholas Avenue,W 179th St,L
19941,St Nicholas Avenue,W 179th St,L
19943,St Nicholas Avenue,W 182nd St,L
19944,St Nicholas Avenue,W 182nd St,L
19945,St Nicholas Avenue,W 183rd St,R
19947,St Nicholas Avenue,W 182nd St,L
19953,St Nicholas Avenue,W 179th St,R
19968,Third Avenue,E 105th St,R
19969,Third Avenue,E 105th St,R
19975,Third Avenue,E 104th St,R
19976,Third Avenue,E 109th St,L
19977,Third Avenue,E 109th St,L
19985,Third Avenue,E 108th St,L
19986,Third Avenue,E 108th St,L
19990,Third Avenue,E 107th St,L
19991,Third Avenue,E 107th St,L
20000,Third Avenue,E 106th St,L
20001,Third Avenue,E 106th St,L
20009,Third Avenue,E 105th St,L
20010,Third Avenue,E 105th St,L
20013,Third Avenue,E 104th St,L
20014,Third Avenue,E 104th St,L
20015,Third Avenue,E 104th St,L
20016,Third Avenue,E 104th St,L
20021,Third Avenue,E 103rd St,L
20023,207th Street,Broadway,R
20037,207th Street,Vermilyea Ave,R
20038,207th Street,Vermilyea Ave,R
20053,207th Street,Sherman Ave,R
20054,207th Street,Sherman Ave,R
20065,207th Street,Post Ave,R
20067,207th Street,Broadway,L
20079,207th Street,Vermilyea Ave,L
20080,207th Street,Vermilyea Ave,L
20081,207th Street,Vermilyea Ave,L
20089,207th Street,Sherman Ave,L
20103,207th Street,Post Ave,L
20104,207th Street,Post Ave,L
20105,207th Street,Post Ave,L
20106,207th Street,Post Ave,L
20112,207th Street,10th Ave,L
20113,207th Street,Vermilyea Ave,R
20116,207th Street,Vermilyea Ave,R
20117,Lenox Avenue,W 133rd St,L
20118,Lenox Avenue,W 133rd St,L
20122,Lenox Avenue,W 134th St,L
20123,Lenox Avenue,W 134th St,L
20124,Lenox Avenue,W 132nd St,R
20187,57th Street,1st Ave,L
20211,Broadway,W 102nd St,R
20212,Broadway,W 103rd St,R
20216,Broadway,W 115th St,R
20218,First Avenue,E 14th St,L
20223,First Avenue,E 15th St,L
20224,First Avenue,E 15th St,L
20225,First Avenue,E 15th St,L
20238,First Avenue,E 16th St,L
20239,First Avenue,E 16th St,L
20240,First Avenue,E 16th St,L
20245,,1st Ave,
20249,First Avenue,1st Ave Loop,R
20252,First Avenue,E 18th St,L
20253,First Avenue,E 18th St,L
20258,First Avenue,E 19th St,L
20259,First Avenue,E 19th St,L
20261,First Avenue,,R
20270,Broadway,W 58th St,L
20271,Fifth Avenue,W 25th St,
20275,Second Avenue,E 74th St,L
20276,Bowery,Bleecker St,L
20277,Bowery,E 1st St,R
20280,Canal Street,Holland Tunnel,L
20282,Tenth Avenue,Little West 12th St,R
20283,Tenth Avenue,,R
20284,Tenth Avenue,,R
20289,Tenth Avenue,W 24th St,L
20293,Tenth Avenue,W 25th St,L
20294,Tenth Avenue,W 24th St,R
20295,Tenth Avenue,W 24th St,R
20301,Tenth Avenue,W 25th St,R
20302,Tenth Avenue,W 25th St,R
20304,Tenth Avenue,W 26th St,R
20305,Tenth Avenue,W 27th St,R
20310,Tenth Avenue,W 27th St,L
20311,Tenth Avenue,W 27th St,L
20315,Tenth Avenue,W 28th St,L
20316,Tenth Avenue,W 28th St,L
20324,Canal Street,Greenwich St,R
20333,Greenwich Street,Holland Tunnel,R
20334,Canal Street,W Broadway,R
20346,Canal Street,Thompson St,R
20347,Canal Street,Laight St,L
20348,Canal Street,Laight St,L
20355,Canal Street,Renwick St,R
20356,Canal Street,Renwick St,R
20357,Canal Street,Holland Tunnel,L
20358,Canal Street,Watts St,L
20359,Canal Street,Renwick St,R
20360,Canal Street,Renwick St,R
20361,Canal Street,Holland Tunnel,L
20362,Canal Street,Holland Tunnel,L
20363,Canal Street,Holland Tunnel,L
20364,Canal Street,Holland Tunnel,L
20369,Canal Street,Holland Tunnel,
20375,Broadway,W 166th St,R
20376,Broadway,W 165th St,L
20377,Broadway,W 165th St,L
20379,Broadway,St Nicholas Ave,R
20380,Broadway,W 167th St,R
20382,Broadway,W 168th St,L
20383,Broadway,W 168th St,L
20388,Broadway,St Nicholas Ave,R
20389,Broadway,St Nicholas Ave,R
20390,Broadway,St Nicholas Ave,R
20391,Broadway,St Nicholas Ave,R
20392,Broadway,St Nicholas Ave,R
20393,Broadway,St Nicholas Ave,R
20394,Broadway,St Nicholas Ave,R
20395,Broadway,St Nicholas Ave,R
20396,Broadway,St Nicholas Ave,R
20397,Broadway,W 169th St,L
20398,Broadway,W 169th St,L
20399,Broadway,W 169th St,L
20405,Broadway,W 170th St,L
20406,Broadway,W 170th St,L
20407,Broadway,W 170th St,R
20408,Broadway,St Nicholas Ave,R
20410,Broadway,W 171st St,R
20411,Broadway,W 170th St,L
20412,Broadway,W 170th St,L
20418,Broadway,W 171st St,L
20419,Broadway,W 171st St,L
20420,Broadway,W 171st St,R
20421,Broadway,W 171st St,R
20422,Broadway,W 171st St,R
20427,Broadway,W 171st St,L
20431,Broadway,W 172nd St,L
20432,Broadway,W 172nd St,L
20433,Broadway,W 173rd St,R
20446,Greenwich Street,Holland Tunnel,L
20449,Greenwich Street,Charlton St,R
20450,Rockefeller Plaza,W 49th St,L
20486,Chambers Street,Cosmetics: Cosmetic Stores,R
20531,Elizabeth Street,Spring St,R
20544,22nd Street,,
20559,22nd Street,,R
20569,Eleventh Avenue,W 21st St,R
20580,21st Street,,R
20584,Tenth Avenue,,R
20589,Tenth Avenue,W 33rd St,R
20590,Tenth Avenue,W 34th St,R
20591,Tenth Avenue,W 34th St,L
20592,Tenth Avenue,W 33rd St,L
20593,Tenth Avenue,W 34th St,R
20596,Tenth Avenue,W 35th St,R
20597,Tenth Avenue,W 35th St,R
20601,Tenth Avenue,W 34th St,L
20603,Tenth Avenue,W 35th St,L
20604,Tenth Avenue,W 35th St,L
20605,Tenth Avenue,W 36th St,L
20606,Tenth Avenue,W 36th St,L
20609,Tenth Avenue,W 37th St,L
20610,Tenth Avenue,Lincoln Tunnel,R
20612,Tenth Avenue,,L
20614,Tenth Avenue,W 40th St,L
20615,Tenth Avenue,W 41st St,L
20616,Tenth Avenue,W 41st St,
20618,Tenth Avenue,W 43rd St,R
20619,Tenth Avenue,W 42nd St,L
20624,Tenth Avenue,W 43rd St,L
20625,Tenth Avenue,W 43rd St,R
20629,Tenth Avenue,W 44th St,R
20630,Tenth Avenue,W 44th St,L
20631,Tenth Avenue,W 44th St,L
20632,Tenth Avenue,W 43rd St,L
20633,Tenth Avenue,W 43rd St,L
20636,Tenth Avenue,W 44th St,R
20643,Tenth Avenue,W 45th St,R
20645,Tenth Avenue,W 45th St,R
20653,Tenth Avenue,W 46th St,R
20654,Tenth Avenue,W 45th St,L
20655,Tenth Avenue,W 45th St,L
20659,Tenth Avenue,W 46th St,L
20660,Tenth Avenue,5/10/2007,R
20661,Tenth Avenue,W 46th St,R
20669,Tenth Avenue,W 47th St,R
20670,Tenth Avenue,W 47th St,R
20672,Tenth Avenue,W 46th St,L
